name,hex,link
नील-जामुनी,#8a2be2,https://hi.wikipedia.org/wiki/%E0%A4%87%E0%A4%82%E0%A4%A1%E0%A4%BF%E0%A4%97%E0%A5%8B#%E0%A4%97%E0%A4%B9%E0%A4%A8_%E0%A4%87%E0%A4%82%E0%A4%A1%E0%A4%BF%E0%A4%97%E0%A5%8B
नील-हरित,#00dddd,https://hi.wikipedia.org/wiki/%E0%A4%A8%E0%A5%80%E0%A4%B2-%E0%A4%B9%E0%A4%B0%E0%A4%BF%E0%A4%A4
नीलम,#082567,https://hi.wikipedia.org/wiki/%E0%A4%A8%E0%A5%80%E0%A4%B2%E0%A4%BE#%E0%A4%A8%E0%A5%80%E0%A4%B2%E0%A4%AE
नीला,#0000ff,https://hi.wikipedia.org/wiki/%E0%A4%A8%E0%A5%80%E0%A4%B2%E0%A4%BE
नेवी ब्लू,#000080,https://hi.wikipedia.org/wiki/%E0%A4%A8%E0%A5%87%E0%A4%B5%E0%A5%80_%E0%A4%AC%E0%A5%8D%E0%A4%B2%E0%A5%82
नैवेजो श्वेत,#ffdead,https://hi.wikipedia.org/wiki/%E0%A4%A8%E0%A5%88%E0%A4%B5%E0%A5%87%E0%A4%9C%E0%A5%8B_%E0%A4%B6%E0%A5%8D%E0%A4%B5%E0%A5%87%E0%A4%A4
पन्ना,#50c878,https://hi.wikipedia.org/wiki/%E0%A4%AA%E0%A4%A8%E0%A5%8D%E0%A4%A8%E0%A4%BE_(%E0%A4%B0%E0%A4%82%E0%A4%97)
पपीता व्हिप,#ffefd5,https://hi.wikipedia.org/wiki/%E0%A4%AA%E0%A4%AA%E0%A5%80%E0%A4%A4%E0%A4%BE_%E0%A4%B5%E0%A5%8D%E0%A4%B9%E0%A4%BF%E0%A4%AA
पराजलीय,#120a8f,https://hi.wikipedia.org/wiki/%E0%A4%AA%E0%A4%B0%E0%A4%BE%E0%A4%9C%E0%A4%B2%E0%A5%80%E0%A4%AF
पर्पल,#800080,https://hi.wikipedia.org/wiki/%E0%A4%AA%E0%A4%B0%E0%A5%8D%E0%A4%AA%E0%A4%B2#%E0%A4%AA%E0%A4%B0%E0%A5%8D%E0%A4%AA%E0%A4%B2(HTML/CSS)
पर्पल टाउप,#50404d,https://hi.wikipedia.org/wiki/%E0%A4%AA%E0%A4%B0%E0%A5%8D%E0%A4%AA%E0%A4%B2#%E0%A4%AA%E0%A4%B0%E0%A5%8D%E0%A4%AA%E0%A4%B2_%E0%A4%9F%E0%A4%BE%E0%A4%89%E0%A4%AA
पावडर नीला,#b0e0e6,https://hi.wikipedia.org/wiki/%E0%A4%AA%E0%A4%BE%E0%A4%B5%E0%A4%A1%E0%A4%B0_%E0%A4%A8%E0%A5%80%E0%A4%B2%E0%A4%BE
पावडर ब्लू,#003399,https://hi.wikipedia.org/wiki/%E0%A4%A8%E0%A5%80%E0%A4%B2%E0%A4%BE#%E0%A4%AA%E0%A4%BE%E0%A4%B5%E0%A4%A1%E0%A4%B0_%E0%A4%A8%E0%A5%80%E0%A4%B2%E0%A4%BE
पीतल,#b5a642,https://hi.wikipedia.org/wiki/%E0%A4%AA%E0%A5%80%E0%A4%A4%E0%A4%B2_(%E0%A4%B0%E0%A4%82%E0%A4%97)
पीला,#ffff00,https://hi.wikipedia.org/wiki/%E0%A4%AA%E0%A5%80%E0%A4%B2%E0%A4%BE
पुरातन गुलाबी,#c08081,https://hi.wikipedia.org/wiki/%E0%A4%97%E0%A5%81%E0%A4%B2%E0%A4%BE%E0%A4%AC%E0%A5%80#%E0%A4%93%E0%A4%B2%E0%A5%8D%E0%A4%A1_%E0%A4%B0%E0%A5%8B%E0%A4%9C
पुरातन लॅवेंडर,#796878,https://hi.wikipedia.org/wiki/%E0%A4%B2%E0%A5%85%E0%A4%B5%E0%A5%87%E0%A4%82%E0%A4%A1%E0%A4%B0_(%E0%A4%B0%E0%A4%82%E0%A4%97)#%E0%A4%AA%E0%A5%81%E0%A4%B0%E0%A4%BE%E0%A4%A4%E0%A4%A8_%E0%A4%B2%E0%A5%85%E0%A4%B5%E0%A5%87%E0%A4%82%E0%A4%A1%E0%A4%B0
पुरातन लेस,#fdf5e6,https://hi.wikipedia.org/wiki/%E0%A4%AA%E0%A5%81%E0%A4%B0%E0%A4%BE%E0%A4%A4%E0%A4%A8_%E0%A4%B2%E0%A5%87%E0%A4%B8
पुरातन हरा,#cfb53b,https://hi.wikipedia.org/wiki/%E0%A4%AA%E0%A5%81%E0%A4%B0%E0%A4%BE%E0%A4%A4%E0%A4%A8_%E0%A4%B9%E0%A4%B0%E0%A4%BE
पेस्टल गुलाबी,#ffd1dc,https://hi.wikipedia.org/wiki/%E0%A4%97%E0%A5%81%E0%A4%B2%E0%A4%BE%E0%A4%AC%E0%A5%80
पेस्टल हरा,#77dd77,https://hi.wikipedia.org/wiki/%E0%A4%B9%E0%A4%B0%E0%A4%BE
प्यूस,#cc8899,https://hi.wikipedia.org/wiki/%E0%A4%AA%E0%A5%8D%E0%A4%AF%E0%A5%82%E0%A4%B8
प्रशियन नीला,#003153,https://hi.wikipedia.org/wiki/%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%B6%E0%A4%BF%E0%A4%AF%E0%A4%A8_%E0%A4%A8%E0%A5%80%E0%A4%B2%E0%A4%BE
फर्न हरा,#4f7942,https://hi.wikipedia.org/wiki/%E0%A4%AB%E0%A4%B0%E0%A5%8D%E0%A4%A8_%E0%A4%B9%E0%A4%B0%E0%A4%BE
फारसी इंडिगो,#32127a,https://hi.wikipedia.org/wiki/%E0%A4%AC%E0%A5%88%E0%A4%82%E0%A4%97%E0%A4%A8%E0%A5%80_(%E0%A4%B0%E0%A4%82%E0%A4%97)#%E0%A4%AB%E0%A4%BE%E0%A4%B0%E0%A4%B8%E0%A5%80_%E0%A4%87%E0%A4%82%E0%A4%A1%E0%A4%BF%E0%A4%97%E0%A5%8B
फारसी गुलाबी,#f77fbe,https://hi.wikipedia.org/wiki/%E0%A4%97%E0%A5%81%E0%A4%B2%E0%A4%BE%E0%A4%AC%E0%A5%80#%E0%A4%AB%E0%A4%BE%E0%A4%B0%E0%A4%B8%E0%A5%80_%E0%A4%97%E0%A5%81%E0%A4%B2%E0%A4%BE%E0%A4%AC%E0%A5%80
फारसी नीला,#1c39bb,https://hi.wikipedia.org/wiki/%E0%A4%AB%E0%A4%BE%E0%A4%B0%E0%A4%B8%E0%A5%80_%E0%A4%A8%E0%A5%80%E0%A4%B2%E0%A4%BE
फारसी रोज़,#f880bf,https://hi.wikipedia.org/wiki/%E0%A4%B0%E0%A5%8B%E0%A4%9C%E0%A4%BC_(%E0%A4%B0%E0%A4%82%E0%A4%97)
फारसी लाल,#cc3333,https://hi.wikipedia.org/wiki/%E0%A4%AB%E0%A4%BE%E0%A4%B0%E0%A4%B8%E0%A5%80_%E0%A4%B2%E0%A4%BE%E0%A4%B2
फारसी हरा,#00a693,https://hi.wikipedia.org/wiki/%E0%A4%AB%E0%A4%BE%E0%A4%B0%E0%A4%B8%E0%A5%80_%E0%A4%B9%E0%A4%B0%E0%A4%BE
फालसई,#ee82ee,https://hi.wikipedia.org/wiki/%E0%A4%AC%E0%A5%88%E0%A4%82%E0%A4%97%E0%A4%A8%E0%A5%80_(%E0%A4%B0%E0%A4%82%E0%A4%97)#%E0%A4%AB%E0%A4%BE%E0%A4%B2%E0%A4%B8%E0%A4%88
फालू रैड,#801818,https://hi.wikipedia.org/wiki/%E0%A4%AB%E0%A4%BE%E0%A4%B2%E0%A5%82_%E0%A4%B0%E0%A5%88%E0%A4%A1
फीका अखरोटी,#ddadaf,https://hi.wikipedia.org/wiki/%E0%A4%AD%E0%A5%82%E0%A4%B0%E0%A4%BE_(%E0%A4%9A%E0%A5%87%E0%A4%B8%E0%A5%8D%E0%A4%9F%E0%A4%A8%E0%A4%9F)_(%E0%A4%B0%E0%A4%82%E0%A4%97)
फीका कारमाइन,#af4035,https://hi.wikipedia.org/wiki/%E0%A4%B2%E0%A4%BE%E0%A4%B2#%E0%A4%AE%E0%A4%A7%E0%A5%8D%E0%A4%AF%E0%A4%AE_%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%BE%E0%A4%87%E0%A4%A8
फीका कॉर्नफ्लावर नीला,#abcdef,https://hi.wikipedia.org/wiki/%E0%A4%A8%E0%A5%80%E0%A4%B2%E0%A4%BE#%E0%A4%95%E0%A5%89%E0%A4%B0%E0%A5%8D%E0%A4%A8%E0%A4%AB%E0%A5%8D%E0%A4%B2%E0%A4%BE%E0%A4%B5%E0%A4%B0_%E0%A4%A8%E0%A5%80%E0%A4%B2%E0%A4%BE
फीका गुलाबी,#fadadd,https://hi.wikipedia.org/wiki/%E0%A4%97%E0%A5%81%E0%A4%B2%E0%A4%BE%E0%A4%AC%E0%A5%80
फीका नीला,#afeeee,https://hi.wikipedia.org/wiki/%E0%A4%AB%E0%A5%80%E0%A4%95%E0%A4%BE_%E0%A4%A8%E0%A5%80%E0%A4%B2%E0%A4%BE
फीका भूरा,#987654,https://hi.wikipedia.org/wiki/%E0%A4%AB%E0%A5%80%E0%A4%95%E0%A4%BE_%E0%A4%AD%E0%A5%82%E0%A4%B0%E0%A4%BE
फीका रानी,#f984e5,https://hi.wikipedia.org/wiki/%E0%A4%B0%E0%A4%BE%E0%A4%A8%E0%A5%80_(%E0%A4%B0%E0%A4%82%E0%A4%97)
फीका लाल बैंगनी,#db7093,https://hi.wikipedia.org/wiki/%E0%A4%B2%E0%A4%BE%E0%A4%B2#%E0%A4%AB%E0%A5%80%E0%A4%95%E0%A4%BE_%E0%A4%B2%E0%A4%BE%E0%A4%B2_%E0%A4%AC%E0%A5%88%E0%A4%82%E0%A4%97%E0%A4%A8%E0%A5%80_(%E0%A4%B5%E0%A5%87%E0%A4%AC_%E0%A4%B0%E0%A4%82%E0%A4%97)
फीरोजी़,#30d5c8,https://hi.wikipedia.org/wiki/%E0%A4%95%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%A8_(%E0%A4%B0%E0%A4%82%E0%A4%97)
फूशिया गुलाबी,#ff77ff,https://hi.wikipedia.org/wiki/%E0%A4%AB%E0%A5%82%E0%A4%B6%E0%A4%BF%E0%A4%AF%E0%A4%BE_%E0%A4%97%E0%A5%81%E0%A4%B2%E0%A4%BE%E0%A4%AC%E0%A5%80
फॉरेस्ट हरा,#228b22,https://hi.wikipedia.org/wiki/%E0%A4%AB%E0%A5%89%E0%A4%B0%E0%A5%87%E0%A4%B8%E0%A5%8D%E0%A4%9F_%E0%A4%B9%E0%A4%B0%E0%A4%BE
फ्यूशिया,#ff00ff,https://hi.wikipedia.org/wiki/%E0%A4%AB%E0%A5%8D%E0%A4%AF%E0%A5%82%E0%A4%B6%E0%A4%BF%E0%A4%AF%E0%A4%BE_(%E0%A4%B0%E0%A4%82%E0%A4%97)
फ्रेंच रोज़,#f64a8a,https://hi.wikipedia.org/wiki/%E0%A4%B0%E0%A5%8B%E0%A4%9C%E0%A4%BC_(%E0%A4%B0%E0%A4%82%E0%A4%97)#%E0%A4%AB%E0%A5%8D%E0%A4%B0%E0%A5%87%E0%A4%82%E0%A4%9A_%E0%A4%B0%E0%A5%8B%E0%A4%9C%E0%A4%BC
फ्लैक्स,#eedc82,https://hi.wikipedia.org/wiki/%E0%A4%AB%E0%A5%8D%E0%A4%B2%E0%A5%88%E0%A4%95%E0%A5%8D%E0%A4%B8_(%E0%A4%B0%E0%A4%82%E0%A4%97)
बर्न्ट अंबर,#8a3324,https://hi.wikipedia.org/wiki/%E0%A4%AC%E0%A4%B0%E0%A5%8D%E0%A4%A8%E0%A5%8D%E0%A4%9F_%E0%A4%85%E0%A4%82%E0%A4%AC%E0%A4%B0
बर्न्ट ऑरेंज,#cc5500,https://hi.wikipedia.org/wiki/%E0%A4%A8%E0%A4%BE%E0%A4%B0%E0%A4%82%E0%A4%97%E0%A5%80_(%E0%A4%B0%E0%A4%82%E0%A4%97)#%E0%A4%AC%E0%A4%B0%E0%A5%8D%E0%A4%A8%E0%A5%8D%E0%A4%9F_%E0%A4%91%E0%A4%B0%E0%A5%87%E0%A4%82%E0%A4%9C
बर्न्ट सीएन्ना,#e97451,https://hi.wikipedia.org/wiki/%E0%A4%AC%E0%A4%B0%E0%A5%8D%E0%A4%A8%E0%A5%8D%E0%A4%9F_%E0%A4%B8%E0%A5%80%E0%A4%8F%E0%A4%A8%E0%A5%8D%E0%A4%A8%E0%A4%BE
बाँडी नीला,#0095b6,https://hi.wikipedia.org/wiki/%E0%A4%AC%E0%A4%BE%E0%A4%81%E0%A4%A1%E0%A5%80_%E0%A4%A8%E0%A5%80%E0%A4%B2%E0%A4%BE
बादामी,#f0dc82,https://hi.wikipedia.org/wiki/%E0%A4%AC%E0%A4%BE%E0%A4%A6%E0%A4%BE%E0%A4%AE%E0%A5%80
बिस्ट्र,#3d2b1f,https://hi.wikipedia.org/wiki/%E0%A4%AC%E0%A4%BF%E0%A4%B8%E0%A5%8D%E0%A4%9F%E0%A5%8D%E0%A4%B0
बेज,#f5f5dc,https://hi.wikipedia.org/wiki/%E0%A4%AC%E0%A5%87%E0%A4%9C
बेबी नीला,#e0ffff,https://hi.wikipedia.org/wiki/%E0%A4%AC%E0%A5%87%E0%A4%AC%E0%A5%80_%E0%A4%A8%E0%A5%80%E0%A4%B2%E0%A4%BE
बैंगनी,#423189,https://hi.wikipedia.org/wiki/%E0%A4%AC%E0%A5%88%E0%A4%82%E0%A4%97%E0%A4%A8%E0%A5%80_(%E0%A4%B0%E0%A4%82%E0%A4%97)
भटकटैया,#d8bfd8,https://hi.wikipedia.org/wiki/%E0%A4%AD%E0%A4%9F%E0%A4%95%E0%A4%9F%E0%A5%88%E0%A4%AF%E0%A4%BE_(%E0%A4%B0%E0%A4%82%E0%A4%97)
भूरा,#cd5c5c,https://hi.wikipedia.org/wiki/%E0%A4%AD%E0%A5%82%E0%A4%B0%E0%A4%BE_(%E0%A4%9A%E0%A5%87%E0%A4%B8%E0%A5%8D%E0%A4%9F%E0%A4%A8%E0%A4%9F)_(%E0%A4%B0%E0%A4%82%E0%A4%97)
मध्यम कारमाइन,#b04136,https://hi.wikipedia.org/wiki/%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%BE%E0%A4%87%E0%A4%A8_(%E0%A4%B0%E0%A4%82%E0%A4%97)#%E0%A4%AE%E0%A4%A7%E0%A5%8D%E0%A4%AF%E0%A4%AE_%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%BE%E0%A4%87%E0%A4%A8
मध्यम नीला,#0000cd,https://hi.wikipedia.org/wiki/%E0%A4%A8%E0%A5%80%E0%A4%B2%E0%A4%BE#%E0%A4%AE%E0%A4%A7%E0%A5%8D%E0%A4%AF%E0%A4%AE_%E0%A4%A8%E0%A5%80%E0%A4%B2%E0%A4%BE
मध्यम पर्पल,#9370db,https://hi.wikipedia.org/wiki/%E0%A4%AA%E0%A4%B0%E0%A5%8D%E0%A4%AA%E0%A4%B2#%E0%A4%AE%E0%A4%A7%E0%A5%8D%E0%A4%AF%E0%A4%AE_%E0%A4%AA%E0%A4%B0%E0%A5%8D%E0%A4%AA%E0%A4%B2_(X11)
मनोविकृतिकारी पर्पल,#dd00ff,https://hi.wikipedia.org/wiki/%E0%A4%AA%E0%A4%B0%E0%A5%8D%E0%A4%AA%E0%A4%B2#%E0%A4%9A%E0%A5%87%E0%A4%A4%E0%A4%A8%E0%A4%BE_%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%B8%E0%A4%BE%E0%A4%B0%E0%A5%80_%E0%A4%AA%E0%A4%B0%E0%A5%8D%E0%A4%AA%E0%A4%B2
माउंटबैटन गुलाबी,#997a8d,https://hi.wikipedia.org/wiki/%E0%A4%AE%E0%A4%BE%E0%A4%89%E0%A4%82%E0%A4%9F%E0%A4%AC%E0%A5%88%E0%A4%9F%E0%A4%A8_%E0%A4%97%E0%A5%81%E0%A4%B2%E0%A4%BE%E0%A4%AC%E0%A5%80
माया नीला,#73c2fb,https://hi.wikipedia.org/wiki/%E0%A4%AE%E0%A4%BE%E0%A4%AF%E0%A4%BE_%E0%A4%A8%E0%A5%80%E0%A4%B2%E0%A4%BE
मिंट हरा,#98ff98,https://hi.wikipedia.org/wiki/%E0%A4%B9%E0%A4%B0%E0%A4%BE#%E0%A4%AE%E0%A4%BF%E0%A4%82%E0%A4%9F_%E0%A4%B9%E0%A4%B0%E0%A4%BE
मूँगा,#ff7f50,https://hi.wikipedia.org/wiki/%E0%A4%AE%E0%A5%82%E0%A4%81%E0%A4%97%E0%A4%BE_(%E0%A4%B0%E0%A4%82%E0%A4%97)
मूँगा लाल,#ff4040,https://hi.wikipedia.org/wiki/%E0%A4%AE%E0%A5%82%E0%A4%81%E0%A4%97%E0%A4%BE_%E0%A4%B2%E0%A4%BE%E0%A4%B2
मेहंदी,#21421e,https://hi.wikipedia.org/wiki/%E0%A4%AE%E0%A5%87%E0%A4%B9%E0%A4%82%E0%A4%A6%E0%A5%80_(%E0%A4%B0%E0%A4%82%E0%A4%97)
मैरून,#800000,https://hi.wikipedia.org/wiki/%E0%A4%AE%E0%A5%88%E0%A4%B0%E0%A5%82%E0%A4%A8
मॉव,#e0b0ff,https://hi.wikipedia.org/wiki/%E0%A4%AE%E0%A5%89%E0%A4%B5
मॉव टाउप,#915f6d,https://hi.wikipedia.org/wiki/%E0%A4%9F%E0%A4%BE%E0%A4%89%E0%A4%AA#%E0%A4%AE%E0%A5%89%E0%A4%B5_%E0%A4%9F%E0%A4%BE%E0%A4%89%E0%A4%AA
मॉस हरा,#addfad,https://hi.wikipedia.org/wiki/%E0%A4%AE%E0%A5%89%E0%A4%B8_%E0%A4%B9%E0%A4%B0%E0%A4%BE
रजत वर्ण,#c0c0c0,https://hi.wikipedia.org/wiki/%E0%A4%B0%E0%A5%82%E0%A4%AA%E0%A4%B9%E0%A4%B2%E0%A4%BE
रस्सट,#80461b,https://hi.wikipedia.org/wiki/%E0%A4%B0%E0%A4%B8%E0%A5%8D%E0%A4%B8%E0%A4%9F_(%E0%A4%B0%E0%A4%82%E0%A4%97)
रानी,#cd00cc,https://hi.wikipedia.org/wiki/%E0%A4%B0%E0%A4%BE%E0%A4%A8%E0%A5%80_(%E0%A4%B0%E0%A4%82%E0%A4%97)
रिच कारमाइन,#d70040,https://hi.wikipedia.org/wiki/%E0%A4%B2%E0%A4%BE%E0%A4%B2#%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%9A%E0%A5%81%E0%A4%B0_%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%BE%E0%A4%87%E0%A4%A8
रिच मैजेन्टा,#ca1f7b,https://hi.wikipedia.org/wiki/%E0%A4%B0%E0%A4%BE%E0%A4%A8%E0%A5%80_(%E0%A4%B0%E0%A4%82%E0%A4%97)#%E0%A4%97%E0%A4%B9%E0%A4%A8_%E0%A4%B0%E0%A4%BE%E0%A4%A8%E0%A5%80
रॉ अम्बर,#734a12,https://hi.wikipedia.org/wiki/%E0%A4%AD%E0%A5%82%E0%A4%B0%E0%A4%BE#%E0%A4%B0%E0%A5%89_%E0%A4%85%E0%A4%AE%E0%A5%8D%E0%A4%AC%E0%A4%B0
रॉबिन एग ब्लू,#00cccc,https://hi.wikipedia.org/wiki/%E0%A4%95%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%A8_(%E0%A4%B0%E0%A4%82%E0%A4%97)#%E0%A4%B0%E0%A5%89%E0%A4%AC%E0%A4%BF%E0%A4%A8_%E0%A4%8F%E0%A4%97_%E0%A4%AC%E0%A5%8D%E0%A4%B2%E0%A5%82
रोज़ टाउप,#905d5d,https://hi.wikipedia.org/wiki/%E0%A4%B0%E0%A5%8B%E0%A4%9C%E0%A4%BC_(%E0%A4%B0%E0%A4%82%E0%A4%97)#%E0%A4%B0%E0%A5%8B%E0%A4%9C%E0%A4%BC_%E0%A4%9F%E0%A4%BE%E0%A4%89%E0%A4%AA
लाइम,#bfff00,https://hi.wikipedia.org/wiki/%E0%A4%B2%E0%A4%BE%E0%A4%87%E0%A4%AE_(%E0%A4%B0%E0%A4%82%E0%A4%97)
लाइलैक,#c8a2c8,https://hi.wikipedia.org/wiki/%E0%A4%AC%E0%A5%88%E0%A4%82%E0%A4%97%E0%A4%A8%E0%A5%80_(%E0%A4%B0%E0%A4%82%E0%A4%97)#%E0%A4%B2%E0%A4%BE%E0%A4%87%E0%A4%B2%E0%A5%88%E0%A4%95
लाल,#ff0000,https://hi.wikipedia.org/wiki/%E0%A4%B2%E0%A4%BE%E0%A4%B2
लाल-बैंगनी,#c71585,https://hi.wikipedia.org/wiki/%E0%A4%B2%E0%A4%BE%E0%A4%B2-%E0%A4%AC%E0%A5%88%E0%A4%82%E0%A4%97%E0%A4%A8%E0%A5%80
लालमणि,#e0115f,https://hi.wikipedia.org/wiki/%E0%A4%B2%E0%A4%BE%E0%A4%B2%E0%A4%AE%E0%A4%A3%E0%A4%BF_(%E0%A4%B0%E0%A4%82%E0%A4%97)
लिनेन,#faf0e6,https://hi.wikipedia.org/wiki/%E0%A4%B2%E0%A4%BF%E0%A4%A8%E0%A5%87%E0%A4%A8_(%E0%A4%B0%E0%A4%82%E0%A4%97)
लॅवेंडर,#b57edc,https://hi.wikipedia.org/wiki/%E0%A4%B2%E0%A5%85%E0%A4%B5%E0%A5%87%E0%A4%82%E0%A4%A1%E0%A4%B0_(%E0%A4%B0%E0%A4%82%E0%A4%97)
लॅवेंडर अरुणिमा,#fff0f5,https://hi.wikipedia.org/wiki/%E0%A4%B2%E0%A5%85%E0%A4%B5%E0%A5%87%E0%A4%82%E0%A4%A1%E0%A4%B0_(%E0%A4%B0%E0%A4%82%E0%A4%97)#%E0%A4%B2%E0%A5%85%E0%A4%B5%E0%A5%87%E0%A4%82%E0%A4%A1%E0%A4%B0_%E0%A4%85%E0%A4%B0%E0%A5%81%E0%A4%A3%E0%A4%BF%E0%A4%AE%E0%A4%BE
लॅवेंडर गुलाबी,#fbaed2,https://hi.wikipedia.org/wiki/%E0%A4%B2%E0%A5%85%E0%A4%B5%E0%A5%87%E0%A4%82%E0%A4%A1%E0%A4%B0_(%E0%A4%B0%E0%A4%82%E0%A4%97)#%E0%A4%B2%E0%A5%85%E0%A4%B5%E0%A5%87%E0%A4%82%E0%A4%A1%E0%A4%B0_%E0%A4%97%E0%A5%81%E0%A4%B2%E0%A4%BE%E0%A4%AC%E0%A5%80
लॅवेंडर जामुनी,#967bb6,https://hi.wikipedia.org/wiki/%E0%A4%B2%E0%A5%85%E0%A4%B5%E0%A5%87%E0%A4%82%E0%A4%A1%E0%A4%B0_(%E0%A4%B0%E0%A4%82%E0%A4%97)#%E0%A4%AE%E0%A4%A7%E0%A5%8D%E0%A4%AF%E0%A4%AE_%E0%A4%AA%E0%A4%B0%E0%A5%8D%E0%A4%AA%E0%A4%B2
लॅवेंडर नीला,#ccccff,https://hi.wikipedia.org/wiki/%E0%A4%B2%E0%A5%85%E0%A4%B5%E0%A5%87%E0%A4%82%E0%A4%A1%E0%A4%B0_(%E0%A4%B0%E0%A4%82%E0%A4%97)#%E0%A4%B8%E0%A4%A6%E0%A4%BE%E0%A4%AC%E0%A4%B9%E0%A4%BE%E0%A4%B0
लॅवेंडर रानी,#ef83ef,https://hi.wikipedia.org/wiki/%E0%A4%B2%E0%A5%85%E0%A4%B5%E0%A5%87%E0%A4%82%E0%A4%A1%E0%A4%B0_(%E0%A4%B0%E0%A4%82%E0%A4%97)#%E0%A4%B2%E0%A5%85%E0%A4%B5%E0%A5%87%E0%A4%82%E0%A4%A1%E0%A4%B0_%E0%A4%B0%E0%A4%BE%E0%A4%A8%E0%A5%80
लॅवेंडर रोज़,#fba0e3,https://hi.wikipedia.org/wiki/%E0%A4%B2%E0%A5%85%E0%A4%B5%E0%A5%87%E0%A4%82%E0%A4%A1%E0%A4%B0_(%E0%A4%B0%E0%A4%82%E0%A4%97)
लॅवेंडर सलेटी,#c4c3d0,https://hi.wikipedia.org/wiki/%E0%A4%B2%E0%A5%85%E0%A4%B5%E0%A5%87%E0%A4%82%E0%A4%A1%E0%A4%B0_(%E0%A4%B0%E0%A4%82%E0%A4%97)#%E0%A4%B2%E0%A5%85%E0%A4%B5%E0%A5%87%E0%A4%82%E0%A4%A1%E0%A4%B0_%E0%A4%B8%E0%A4%B2%E0%A5%87%E0%A4%9F%E0%A5%80
लौह भस्म,#b7410e,https://hi.wikipedia.org/wiki/%E0%A4%B2%E0%A5%8C%E0%A4%B9_%E0%A4%AD%E0%A4%B8%E0%A5%8D%E0%A4%AE_(%E0%A4%B0%E0%A4%82%E0%A4%97)
वसंत कलिका,#a7fc00,https://hi.wikipedia.org/wiki/%E0%A4%B9%E0%A4%B0%E0%A4%BE#%E0%A4%B5%E0%A4%B8%E0%A4%82%E0%A4%A4_%E0%A4%95%E0%A4%B2%E0%A4%BF%E0%A4%95%E0%A4%BE
वसंत हरा,#00ff7f,https://hi.wikipedia.org/wiki/%E0%A4%B9%E0%A4%B0%E0%A4%BE#%E0%A4%B5%E0%A4%B8%E0%A4%82%E0%A4%A4_%E0%A4%B9%E0%A4%B0%E0%A4%BE
विद्युत नीला,#7df9ff,https://hi.wikipedia.org/wiki/%E0%A4%B5%E0%A4%BF%E0%A4%A6%E0%A5%8D%E0%A4%AF%E0%A5%81%E0%A4%A4_%E0%A4%A8%E0%A5%80%E0%A4%B2%E0%A4%BE
विद्युत पर्पल,#bf00ff,https://hi.wikipedia.org/wiki/%E0%A4%AA%E0%A4%B0%E0%A5%8D%E0%A4%AA%E0%A4%B2#%E0%A4%B5%E0%A4%BF%E0%A4%A6%E0%A5%8D%E0%A4%AF%E0%A5%81%E0%A4%A4_%E0%A4%AA%E0%A4%B0%E0%A5%8D%E0%A4%AA%E0%A4%B2
विद्युत बैंगनी,#8b00ff,https://hi.wikipedia.org/wiki/%E0%A4%AC%E0%A5%88%E0%A4%82%E0%A4%97%E0%A4%A8%E0%A5%80_(%E0%A4%B0%E0%A4%82%E0%A4%97)#%E0%A4%B5%E0%A4%BF%E0%A4%A6%E0%A5%8D%E0%A4%AF%E0%A5%81%E0%A4%A4_%E0%A4%AC%E0%A5%88%E0%A4%82%E0%A4%97%E0%A4%A8%E0%A5%80
विद्युत हरा,#00ff00,https://hi.wikipedia.org/wiki/%E0%A4%B5%E0%A4%BF%E0%A4%A6%E0%A5%8D%E0%A4%AF%E0%A5%81%E0%A4%A4_%E0%A4%B9%E0%A4%B0%E0%A4%BE
विरिडियन,#40826d,https://hi.wikipedia.org/wiki/%E0%A4%B9%E0%A4%B0%E0%A4%BE#%E0%A4%B5%E0%A4%BF%E0%A4%B0%E0%A4%BF%E0%A4%A1%E0%A4%BF%E0%A4%AF%E0%A4%A8
विस्टेरिया,#c9a0dc,https://hi.wikipedia.org/wiki/%E0%A4%B5%E0%A4%BF%E0%A4%B8%E0%A5%8D%E0%A4%9F%E0%A5%87%E0%A4%B0%E0%A4%BF%E0%A4%AF%E0%A4%BE_(%E0%A4%B0%E0%A4%82%E0%A4%97)
शंखीय श्वेत,#fff5ee,https://hi.wikipedia.org/wiki/%E0%A4%B6%E0%A4%82%E0%A4%96%E0%A5%80%E0%A4%AF_%E0%A4%B6%E0%A5%8D%E0%A4%B5%E0%A5%87%E0%A4%A4
शाही नीला,#4169e1,https://hi.wikipedia.org/wiki/%E0%A4%A8%E0%A5%80%E0%A4%B2%E0%A4%BE
शाही पर्पल,#6b3fa0,https://hi.wikipedia.org/wiki/%E0%A4%AA%E0%A4%B0%E0%A5%8D%E0%A4%AA%E0%A4%B2
